,Unnamed: 0,title,author,genre,platform,story,rate,keywords
1256,1256,구남친이 내게 반했다,강하다 / 희똑,"스토리, 로맨스",네이버 웹툰,"10년을 잊지 못한 첫사랑 구남친과 원수 같은 구남친을 한 오피스에서 만나버렸다.
독자님은 딸기파 초코파?! 팽팽하고 달달한 삼각 로맨스!",9.86,"['달달', '독자', '딸기', '로맨스', '삼각']"
1257,1257,상남자,도가도,"스토리, 액션",네이버 웹툰,"천상천하유아독존, 최고의 샐러리맨 한유현.
모든 것을 잃고 회귀하여 삶을 재설계한다!",9.92,"['독존', '모든', '샐러리맨', '유현', '천하']"
1258,1258,플레이어,박종석 / 오현준,"스토리, 액션",네이버 웹툰,베댓 공약으로 어쩌다 웹툰 속 주인공이 되었다!,9.92,"['공약', '주인공']"
1259,1259,걸어서 30분,이온도,"스토리, 로맨스",네이버 웹툰,"은하학원 위성은과 지구봉의 귀갓길 로맨스. 
세상 가장 설레는 시간, 걸어서 30분",9.97,"['가장', '갓길', '세상', '로맨스', '은하']"
1260,1260,난약,정현주 / 박진환,"스토리, 판타지",네이버 웹툰,"진짜를 보는 눈, 그 눈에 비친 기이한 세계.
그리고 당신의 기억 속에 있는 그 사람.",9.96,"['기억', '당신', '사람', '진짜', '세계']"
1261,1261,성경의 역사,최경민 / 영모,"스토리, 드라마",네이버 웹툰,"모두에게 사랑 받기에 모두가 증오하는 그녀, ‘성경’.
원치않는 애정과 증오속에 성경의 대학 생활은 꼬여만 간다. 
“사랑해, 성경아.""",7.3,"['증오', '간다', '대학', '모두', '생활']"
1262,1262,히어로 킬러,꿀벌 / 벌꿀,"스토리, 액션",네이버 웹툰,"전쟁은 빌런들의 패배로 막을 내렸다.
이제 세상은 부패한 히어로들이 지배하고 있다.
그리고, 그런 히어로들 중 하나가 이화의 언니를 죽였다.
언니를 죽인 게 누구인지는 모르지만 상관없다.
한 놈씩 죽이다 보면 그중에 있을 테니까.
이화는 매일 밤 영웅들을 사냥하는 빌런, 히어로 킬러가 된다. 
?
한 악당의 지독한 액션 활극.
“모조리 죽이고, 빼앗아 주마!”",9.93,"['히어로', '이화', '매일', '사냥', '영웅']"
1263,1263,네버엔딩달링,울리,"스토리, 스릴러",네이버 웹툰,"""남자친구의 집에서 죽어있는 나를 발견했다.""
복제산업으로 생명 연장이 가능한 시대. 취준생 윤하임은 이 기술을 만든 남자친구 지근후와 연애 중이다.
어느 날, 하임은 우연히 그의 집에서 자신의 시체를 발견하고, 자신이 복제되고 있다는 것을 알아버렸다.
끊임없이 죽고, 복제 당하는 반복으로부터 벗어날 수 있을까?",9.87,"['복제', '연애', '산업', '생명', '시대']"
1264,1264,환상의 용,꼬마비,"에피소드, 드라마",네이버 웹툰,"어느 대학 만화전공 교수로 재직 중인 나에겐 어린 시절 잊을 수 없는 친구가 한 명 있다. 
그의 이름은 바로 용이. 여러면에서 또래와 남달랐던 친구 용이를 기억하면 할수록 그의 존재가 신비롭게 느껴져
나는 용이를 백방으로 찾아보지만 궁금증을 더할 경이로운 이야기만 추가로 전해져 올 뿐이다.",9.92,"['친구', '궁금증', '경이', '용이', '이름']"
1265,1265,A.I. 닥터,"한산이가, ZAINO / 쿠큐","스토리, 드라마",네이버 웹툰,"태화 그룹이 미래를 걸고 개발한 진단 목적 A.I. 바루다!
내과 레지던트 1년 차 이수혁은 바루다를 견학하던 중 원인 모를 폭발에 휘말려 정신을 잃고 만다.
그리고 다시 정신을 차렸을 때 그는 자신의 머릿속에 존재하는 A.I. 바루다를 마주한다.
이미 절대 떨어질 수 없는 사이가 되어 버린 둘.
딥러닝을 계속해 세계 최고의 진단 인공지능이 되는 것이 목적인 바루다와
어려운 환경에서도 악착같이 출세를 위해 노력해 온 수혁,
그들은 의기투합해 환자를 치료해 나가며 세계 최고의 내과 의사를 목표로 활동을 개시한다.",9.95,"['바루', '진단', '목적', '러닝', '내과']"
1266,1266,버그: 스티그마,해마 / 송지형,"스토리, 판타지",네이버 웹툰,"3차 세계대전이 일어났다!
최강의 연금술사와 그로 인해 태어난 초능력자들의 액션 판타지!
세상에 생긴 오류 이야기 시즌2, 버그:스티그마",7.35,"['액션', '연금', '그로', '술사', '시즌']"
1267,1267,엽사:요괴사냥꾼,삼박,"스토리, 액션",네이버 웹툰,"전쟁과 요괴가 들끓는 난세의 시대.
부모에게 버림받고, 생계를 위해 약초꾼 일을 하며 살아온 소년 오석.
어느 날 도적의 꾀임에 넘어가 요괴에게 자신의 몸을 뺏길 뻔한다.
순간적인 기지와 요괴사냥꾼인 엽사의 도움으로 살아난 오석.
하지만 그의 몸 속에는 아직 요괴가 숨어있는 상태!
요괴를 꺼내줄 수 있는 사람을 찾아 마을을 떠나게 되는데..",4.04,"['요괴', '부모', '시대', '약초', '생계']"
1268,1268,그 기사가 레이디로 사는 법,성혜림 / Ink.,"스토리, 판타지",네이버 웹툰,"가장 가까운 친우이자 믿었던 부관의 검이 내 몸을 관통했다.
다시 눈을 떴을 땐 적국의 귀족 레이디가 되어있었다.
낯설고 연약한 타인의 몸과 잃어버린 3년의 세월, 그 사이에 망해버린 나의 조국.
배신의 아픔과 정체성의 혼란으로 정신을 차릴 수가 없었다.
그러나 나는 결국 살아가기로 했다. 루시펠라 아이딘으로써, 검을 든 귀족 레이디로서.",9.91,"['귀족', '레이디', '아픔', '배신', '사이']"
1269,1269,가슴털 로망스,갸오오,"스토리, 개그",네이버 웹툰,"최고의 상남자가 되기 위한 여행을 떠나는 장호풍과 친구들
명언범벅 눈물범벅 의리범벅 개그만화!",9.92,"['범벅', '개그', '남자', '눈물', '만화']"
1270,1270,인피니티,2오,"스토리, 스포츠",네이버 웹툰,"축구선수가 공을 무서워한다?!
공만 오면 자동적으로 피하는 몸 때문에 괴로워하는 축구부 다민은 새로운 제안을 받는다.
""야, 너 펜싱 해라!""
인생 최대의 약점이 최대의 강점으로 인정받은 순간 다민은 새로운 세계에 발을 내딛는데...
귀족 스포츠 펜싱계에 말도 안 되는 천재 등장!",9.67,"['강점', '등장', '세계', '순간', '약점']"
1271,1271,로판 빙의 만화,싱난다,"스토리, 로맨스",네이버 웹툰,"읽던 소설 속 주인공이 된 고등학생 영희는 미래의 황후가 될 자신이 없어서 초장부터 원작 루트를 탈출하고 만다. 그렇게 옆나라에서 조용히 살던 어느 날, 우연히 자신과 똑같은 빙의자 철수를 만나게 되는데…. 한국에 돌아가고 싶은 이들은 원래의 세계로 돌아갈 계획을 세워보지만, 돈은 없다는 가장 큰 문제에 부딪힌다. 결국 그들은 만만한 음식 장사를 도전하게 되는데…?!",9.95,"['자신', '도전', '음식', '장사', '소설']"
1272,1272,감자마을,박지독,"스토리, 개그",네이버 웹툰,"감자 청년이 펼치는 격정막장 작물드라마!
감자마을에 살고 있는 주인공 한감자는 꿈을 이루기 위해 감자마을을 떠난다.
하지만 감자마을 밖은 고난과 역경 그 자체.
마을을 떠나자마자 예상치 못한 살인 사건에 휘말리며 위험에 처하게 된다.
과연 한감자는 무사히 살아남아 다시 감자마을로 돌아갈 수 있을 것인가?",9.91,"['마을', '감자', '역경', '위험', '고난']"
1273,1273,피와 나비,레민,"스토리, 판타지",네이버 웹툰,"어느 날 나타난 정체불명의 괴물 '벌레'와, 
그에 맞서는 힘을 가진 '나비'의 아이들.",9.95,"['괴물', '나비', '벌레', '불명', '아이']"
1274,1274,닥터 프로스트 시즌 3~4,이종범,"스토리, 드라마",네이버 웹툰,"세상으로부터의 무력감. 엄습하는 두려움. 또다시 덧씌운 분노.
끝없는 혐오의 고리로 만들어진 지옥도가 펼쳐진 대한민국.
닥터프로스트와 그의 제자 윤성아가 거대한 음모를 막아선다.",9.97,"['고리', '다시', '대한민국', '무력감', '세상']"
1275,1275,후덜덜덜 남극전자,김민혁,"옴니버스, 개그",네이버 웹툰,"남극전자 출근 1일차, 신입사원 김정훈! 
이직을 준비중입니다.",9.94,"['남극', '신입사원', '이직', '전자', '일차']"
1276,1276,"주님, 악마가 되게 해주세요!",불사 / 용가리,"스토리, 개그",네이버 웹툰,"생활고의 마녀로 불리는 소녀, 백모란.
사실 그녀의 정체는 벌을 받아 인간으로 태어난 전직 악마다.
몇 번의 생을 되풀이해도 인간으로 태어나는 윤회의 굴레에서 벗어나고자 
이번 생에는 전생들과는 다르게 착하고 인간다운 삶을 살고자 한다.
하지만 본성은 악하고, 세상은 그녀를 착하게 내버려두지 않는다. 
과연 모란은 이번 생에 다시 악마로 돌아갈 수 있을까?",9.93,"['인간', '악마', '이번', '백모란', '사실']"
1277,1277,거래,우남20,"스토리, 스릴러",네이버 웹툰,"고등학교 동창인 준성, 재효, 민우는 오랜만에 만나 술자리를 가진다.
얼마 후, 술에 취해 영 정신을 못차리는 민우를 재효의 자취방에서 재우다가 
민우의 핸드폰으로 걸려 온 한 통의 전화를 받게된다. 
그 후, 얼떨결에 민우의 납치범 행세를 하게된 재효와 준성!
그들은 과연 무사히 몸값을 받아낼 수 있을까?",9.65,"['우의', '준성', '과연', '납치', '몸값']"
1278,1278,태권보이,김우준,"스토리, 스포츠",네이버 웹툰,"성적도 장래희망도 애매모호, 뭐든 설렁설렁 대충이지만 알고 보면 태권도 고수인 주인공 '김인'.
주변에서는 겨룰 자가 없을 만큼 출중한 실력을 자랑하지만 어쩐지 선수는 되려 하지는 않는다.
태권도는 사랑하지만 겨루기는 제기차기라고?
그런 인에게 운명처럼 찾아온 태권도계의 슈퍼루키 김민석과의 단 한 번의 겨루기.
이제 그들은 이기기 위해, 제대로 싸우기 위해 새로운 태권도 겨루기의 장에서 맞선다!",9.72,"['태권도', '고수', '김인', '자가', '주변']"
1279,1279,사람의 조각,신의철 / 천범식,"스토리, 스릴러",네이버 웹툰,"인간으로서의 의식은 돌아왔지만, 이미 육체는 썩어 죽어가는 ‘치유된 좀비’들.
생존한 인간들을 사냥한 후, 온전한 신체를 이식받는 것만이 살아남을 수 있는 유일한 방법이다.
조각난 정신과 조각난 육체, 조각난 인간성…
이미 깨져버린 ‘사람의 조각’들만 남은 치유자들의 처절한 생존기!",9.91,"['생존', '육체', '치유', '방법', '사냥']"
1280,1280,"행운을 빌어요, 용사님!",송현주,"스토리, 로맨스",네이버 웹툰,"전생에 무찌른 마왕이 현생의 직장 상사?!
마왕을 무찌른 용사의 기억을 가지고 다시 태어난 평범한 직장인 백영웅!
용사의 기억이 도움이 된 건 어릴 적 웹소설을 썼을 때뿐! 
영웅은 현실에서 쓸모없는 전생의 기억을 아쉬워하며 가까스로 대기업인 대룡 ENT의 대표 이사 비서실에 취직한다. 
그런데 처음 만난 대표 이사 도연화에게 전생에서 경험한 적 있는 긴장감과 떨림을 느끼는데…? 
이건 마치, 아주 강한 마수를 마주했을 때와 같아…!!
전생 마왕, 대표 이사와 전생 용사, 말단 비서의 지독하게 얽힌 로맨스!",9.7,"['전생', '마왕', '대표', '이사', '가지']"
1281,1281,도깨비 고개,이뫄,"옴니버스, 판타지",네이버 웹툰,"낙엽 사이의 붉은 보석과 여름 햇살로 사라진 친구.
꽃봉오리 속 비밀을 숨긴 이와 첫눈을 기다리던 남자.
이들이 원하는 건 나일까, 나를 죽이는 것일까.
뒤섞인 계절들로 이어지는 네 가지의 단편 이야기.",9.81,"['가지', '계절', '단편', '이야기', '꽃봉오리']"
1282,1282,킬러방 : 퍼스트 킬,김아가,"스토리, 액션",네이버 웹툰,"특수부대 출신이지만 평범한 회사원 방의강.
아내가 싸이코패스를 만나 간신히 도망친 사건을 계기로 범인을 잡겠다고 나서지만 오히려 그들에게 잡히고 만다.
하지만 범인들은 서로 싸우다 죽어버리고, 그 때 방의강의 앞에 한 남자가 나타나 킬러컴퍼니에 입사하라며 명함을 건네는데...
사고사 전문 성장형 킬러 방의강의 통쾌한 살인청부 스토리가 펼쳐진다.",9.62,"['범인', '강의', '남자', '명함', '사고사']"
1283,1283,너의 미소가 함정,앵고,"스토리, 로맨스",네이버 웹툰,"살기 뿜뿜 살벌한 여자 차백합과 빛나는 외모를 가린 남자 안기유!
운명처럼 짝이 된 둘의 난감 빠방 스쿨 라이프!",9.97,"['라이프', '뿜뿜', '살기', '스쿨', '여자']"
1284,1284,악몽일기,육공,"옴니버스, 스릴러",네이버 웹툰,"섬뜩한 악몽을 기록해둔 옴니버스식 공포 스릴러!
과연 이것은 악몽일까, 현실일까?
평범했던 주인공들의 삶이 기이한 악몽으로 변해간다.",9.9,"['악몽', '공포', '과연', '기록', '버스']"
1285,1285,팬시X팬시,인미,"스토리, 로맨스",네이버 웹툰,"어렸을 적부터 '팬시' 덕후로 살아온 한백지, 자신만의 팬시를 만들기 위해 팬시 디자이너가 되었다!
그러나 현실은 노답... 팬시 디자이너만 되면 좋아하는 건 뭐든 다 만들 것 같았는데. 
현실과 타협하면서 점점 꿈을 잃어가는 백지는, 온스타그램에서 너무나 좋아하는 '도토리라떼'의 그림을 보며 하루하루 힐링한다. 
어느 날, 회사에 잘 생기고 일 못하는 신입 후배가 들어온다. 
어쩌다 그가 바로 자신에게 늘 영감을 주었던 '도토리라테'라는 걸 알고 놀라는 백지! 
이제 드디어 그녀는 '도토리라테'와 함께 새로운 도전을 하기 시작하는데...",9.92,"['백지', '도토리', '디자이너', '자신', '온스']"
1286,1286,몽홀,장태산,"스토리, 시대극",네이버 웹툰,"차갑고 척박한 땅 몽홀
그 곳에서 펼쳐지는 감동의 대서사시",9.92,"['감동', '서사시']"
1287,1287,도무지 그애는,게코,"스토리, 드라마",네이버 웹툰,"생계를 위해 아르바이트 전선에 뛰어들었으나 계속 거절만 당한 무지는
지푸라기라도 잡는 심정으로 오! 해피마트 시식 아르바이트를 시작한다.
낯선 환경에 주눅이 들지만, 거칠었던 그 곳의 첫인상이 조금씩 바뀌어 가는데..
세상을 배워가는 수많은 '그 애'들의 이야기",9.96,"['계속', '생계', '시식', '시작', '위해']"
1288,1288,방과후 선녀,이윤후,"스토리, 드라마",네이버 웹툰,"""인간의 믿음이 없으면, 우리는 존재할 수 없어.""  
신기를 타고났지만 신내림을 거부하며 살아온 소녀, 신선녀. 
어느 날 그에게 두 신령이 찾아와 무당이 될 것을 요구한다. 
예전과 같은 권능을 다시 되찾게 해준다면 소원을 한 가지 들어주겠다고 제안하는 신들. 
선녀는 평화로운 방과 후를 보낼 수 있을까?",9.96,"['선녀', '무당', '믿음', '신령', '요구']"
1289,1289,아찔한 전남편,"별규, 기뭉 / 여백","스토리, 로맨스",네이버 웹툰,"국민 여배우 하은설.
여배우 전성기 시절 남편과 첫눈에 반해서 결혼했고, 1년 만에 헤어졌다.
대한민국 톱배우였던 하은설의 입지는 바닥까지 추락했다.
하지만 하은설, 악착같이 일어나 재기에 성공했다!

그리고 4년 뒤, …그가 다시 나타났다.

전남편의 유혹에 넘어가지 않기 위한 은설의 힘겨운 사투!
과연 성공할 수 있을까?",9.89,"['하은', '여배우', '전성기', '결혼', '국민']"
1290,1290,빨리감기,포르토 / 홍준기,"스토리, 스릴러",네이버 웹툰,"시간을 빨리감을 수 있는 명지는 하굣길에 시간을 빨리 감았다가 방금 죽어버린 친구를 앞에 둔 채 정신을 차린다. 영문을 몰라 당황하는 그녀의 앞에 누군가 나타나는데...
시간을 조종할 수 있는 또 다른 능력자들의 위협으로부터 명지는 자신과 주변을 지키기 위한 긴박한 싸움을 시작한다.",9.9,"['시간', '누군가', '능력자', '다른', '당황']"
1291,1291,트럼프,이채은,"스토리, 판타지",네이버 웹툰,"사형 위기에 직면한 수배범 아버지와 세상 누구보다 존경하는 단장님 사이,
소년의 갈등이 시작된다. &lt;트럼프&gt; 시즌4!",9.97,"['수배', '시작', '갈등', '사형', '소년']"
1292,1292,썸내일,봉수,"스토리, 드라마",네이버 웹툰,"연애 리얼리티 TV쇼 &lt;썸내일&gt;에 출연한 '이보배'와 '오한주'.
두 사람의 러브라인은 연일 화제의 중심이었고, 프로그램 역시 절정의 인기를 끈 채 종영한다.
그러나 보배에게는 사실 진짜 남자 친구가 따로 있었고, 그 사실이 SNS를 통해 퍼져 나간다.",9.89,"['보배', '러브', '오한', '역시', '연애']"
1293,1293,구독금지,김이연,"스토리, 스릴러",네이버 웹툰,"친구들과 만든 미스터리 호러 채널에 범죄자가 접속했다. 채널은 그야말로 대박이 나는데... 물 들어올 때 노 저어 말아?! 숨 막히는 생방송 스릴러!
?",9.9,"['채널', '미스터리', '범죄자', '접속', '친구']"
1294,1294,꽃 피우는 남자,양하,"스토리, 로맨스",네이버 웹툰,"전남친에 대한 미련을 버리지 못하고 있는 대학생 한소이는 복잡한 마음을 정리하고 학업에 집중하려 한다. 
학교 수업에 쓰기 위해 동네 어르신을 통해 화분을 얻는 소이. 
그런데 사실 그 화분은 어떤 남자의 영혼이 갇혀있는 저주받은 화분이었다.",9.97,"['소이', '화분', '남자', '동네', '쓰기']"
1295,1295,나쁜 쪽으로,오은 / 이세릴,"스토리, 드라마",네이버 웹툰,"학급 회비를 훔친 오해를 받는 선에게 
마리는 책임을 묻는 대신 기묘한 제안을 한다. 
그것은 구원의 손길이었을까 
지상최대공모전 장려상 수상작! &lt;나쁜 쪽으로&gt;",9.4,"['대신', '마리', '오해', '제안', '책임']"
1296,1296,백년게임,하람 / 지야,"스토리, 판타지",네이버 웹툰,"""당신의 게임은 여기까지군요"" 
백 년마다 열리는 소원 그 이상을 이뤄주는 대회, 최종 우승자는 단 한 명.
소년 한시준, 가족을 구하기 위해 모든 것을 걸고 치열한 전투에 뛰어든다.",9.79,"['소원', '여기', '가족', '대회', '소년']"
1297,1297,구주의 시간,송극장,"스토리, 드라마",네이버 웹툰,"동생이 죽었다. 장례식이 끝난 뒤, 동생이 비밀 커뮤니티 어플을 통해 몰래 사람들을 만나고 다닌 기록을 발견한다. 
어플 안의 모두가 용의자다.",9.93,"['동생', '기록', '몰래', '발견', '비밀']"
1298,1298,진짜 정말 맹세코 좋아해,개차반 / 잠괴물,"에피소드, 로맨스",네이버 웹툰,"내 눈 앞에서 사람을 죽인 정체모를 여자. 
그녀가 오늘부터 나를 &lt;사랑&gt;하겠다는데?! 
약간은 무섭고 약간은 신경쓰이는 정체불명 그녀에게 사랑받는 구주오의 생존 일대기.",9.92,"['신경', '구주', '불명', '사람', '사랑']"
1299,1299,"찬란하지 않아도 괜찮아, 새벽",까마중,"에피소드, 드라마",네이버 웹툰,"대학 졸업 후 3년, 스물일곱이 된 '찬란'. 문화기자로 활동하며 오랜 연인 '도래'와 연애를 이어나가고 있다.
모든 게 괜찮은 듯 보이지만, 불쑥불쑥 삶을 위협하는 상처의 조각들.
밤이 지나면 아침이 오는 줄 알았는데, 아직은 안개 낀 새벽을 지나야 한다.
여전히 찬란하지 않아도 사랑하고, 살아가는 찬란이의 일상 고백록.",9.97,"['찬란', '스물', '연인', '일곱', '대학']"
1300,1300,합법해적 파르페,뼈피살,"스토리, 판타지",네이버 웹툰,비범한 공주님 파르페의 신묘한 모험 판타지,9.95,"['공주', '모험', '파르페', '판타지']"
1301,1301,강림전기 개정기,철무장미 / 장군,"에피소드, 액션",네이버 웹툰,"얼굴 학력 성품 모든 것이 완벽한 전교 1등 우등생 하린.
그런 그의 옆자리를 차지한 괴상한 전학생이, 오늘부터 하린을 죽이겠다는데?!
무협 소설 &lt;강림전기&gt;에서 튀어나온 악마, 최강림과의 파란만장 학교생활 판타지.",9.81,"['모든', '무협', '악마', '얼굴', '우등']"
1302,1302,히트포인트,민형 / 여강현,"스토리, 판타지",네이버 웹툰,"교통사고 이후 심장통을 앓던 소년 ‘하온빛’은 어느 날 찾아온 괴한들에게 죽는 꿈을 꾼다.
꿈이었다는 안도감도 잠시, 방금 전 꿨던 꿈에서와 똑같은 일들이 벌어지고 괴한들을 피해 도망치던 온빛은 깨닫게 된다.
자신의 심장에 모든 것을 파괴하는 죽음의 무기가 들어있음을.",9.51,"['심장', '괴한', '모든', '무기', '자신']"
1303,1303,매지컬 메디컬,지공,"스토리, 드라마",네이버 웹툰,날 구하러 온 마법 세계 힐러,9.84,"['마법', '세계']"
1304,1304,호랑이형님,이상규,"스토리, 판타지",네이버 웹툰,"신비한 힘을 가진 아이를 이용하여 세상을 지배하려는 반인반수 흰눈썹!
 
그리고 얼떨결에 아이의 보호자가 된 괴물호랑이 빠르와 착호갑사 지망생 가우리!
이제 힘을 합쳐 흰눈썹으로부터 아이와 세상을 지켜라!!!",9.97,"['가우리', '갑사', '눈썹', '보호자', '아이']"
1305,1305,프리드로우,전선욱,"스토리, 드라마",네이버 웹툰,"한태성을 중심으로 벌어지는
 
다양한 청춘들의 스펙타클한 학원 시트콤 드라마",9.84,"['드라마', '스펙', '시트콤', '중심', '청춘']"
1306,1306,취사병 전설이 되다,제이로빈 / 이진수,"스토리, 판타지",네이버 웹툰,"대한민국 대표 흙수저, 강성재. 
불안하기만 한 군생활에 한줄기 빛처럼 다가온 전설의 취사병이 될 기회!",9.84,"['군생활', '기회', '대한민국', '대표', '전설']"
1307,1307,광장,오세형 / 김균태,"스토리, 액션",네이버 웹툰,"‘군계일학’ 정점에서 조직을 떠난 기준.

15년만에
홀로 복귀한다.",9.97,"['기준', '복귀', '정점', '홀로', '조직']"
1308,1308,스퍼맨 : 전하지 못한 이야기,하일권,"스토리, 판타지",네이버 웹툰,"현자단으로부터 또 한번 인류를 구한 스퍼맨이 이번엔 밀실에 갇혔다?
낯선 곳에서 눈을 뜬 스퍼맨에게 닥친 현실은 밀폐된 공간과 사라진 동료들.
각종 요상하고 민망한(?) 함정과 트랩을 맞닥뜨린 스퍼맨은 새로운 능력자들을 만나 위기를 해결해가는데... 
과연 살아서 이 곳을 탈출할 수 있을 것인가!",9.88,"['스퍼맨', '각종', '능력자', '과연', '낯선']"
1309,1309,욕망일기,김주인 / 박태준 만화회사,"옴니버스, 스릴러",네이버 웹툰,"[단편 옴니버스] &lt;외모지상주의&gt; &lt;인생존망&gt; &lt;싸움독학&gt;의 뒤를 이은 박태준 작가가 참여한 신작! 
인간이라면 누구나 가질 법한 욕망, 그리고 그 끝은 과연 행복일까, 파멸일까...
그가 그리는 새로운 세계로 빠져들어가보자",9.59,"['누구', '신작', '과연', '세계', '싸움']"
1310,1310,힙한남자,혜니,"스토리, 로맨스",네이버 웹툰,"국내 요가복 회사 2위 ‘립앤힙’의 대표인 성가은,
그토록 찾던 물복반 딱복반 엉덩이를 만나다..?!
&lt;구구까까&gt; 혜니 작가의 신작!",9.88,"['국내', '대표', '성가', '엉덩이', '신작']"
1311,1311,아홉수 우리들,수박양,"스토리, 로맨스",네이버 웹툰,"연애, 직장, 시험 어느 하나 뜻대로 되지 않는 29살 봉우리, 차우리, 김우리. 
제대로 걸렸다! 아.홉.수!
우리들의 팩트폭행 로맨틱 코미디!",9.98,"['봉우리', '시험', '연애', '제대로', '직장']"
1312,1312,갓핑크,이상신 / 국중록,"스토리, 판타지",네이버 웹툰,"흥분하면 거대해지는 그놈!
박성기를 함부로 자극하지 마라?
생체병기 '핑크맨'의 신체 부위를 나눠가진 초능력자들이 펼치는 박진감 넘치는 액션",9.93,"['신체', '액션', '거대', '부위', '성기']"
1313,1313,나이트런,김성민,"스토리, 판타지",네이버 웹툰,"우주력 430년. 성간이동이 가능해져 별과 별을 이동하는 시대
인간은 괴수와 싸우고 있다. 기사와 함께.광활한 우주를 배경으로 판타지 SF가 다가온다.",9.92,"['기사', '배경', '우주', '판타지', '가능']"
1314,1314,청춘 블라썸,홍덕 / NEMONE,"옴니버스, 로맨스",네이버 웹툰,"이제 막 청춘을 시작하고 있는 아이들.
봄으로 가기 위한 그들의 성장통.",9.97,"['가기', '성장', '시작', '아이', '이제']"
1315,1315,나를 바꿔줘,이지호 / 호띠,"스토리, 드라마",네이버 웹툰,"수상한 생명보험에 드는 조건으로, 하루 아침에 내가 원하는 외모로 살 수 있게 된다면? 
인생을 바꾸기 위해 얼굴을 훔치다!",9.83,"['생명보험', '수상한', '얼굴', '아침', '인생']"
1316,1316,좀비 파이트,이저녁,"스토리, 액션",네이버 웹툰,"이안은 삶이 힘들어질수록 감정을 끄며 버텨낸다.
아버지의 폭력과 빚더미 뿐인 집안... 불행은 계속되었고 그의 신체는 점점 무감각해졌다.
통증까지 무감각해진 이안은 우연히 불법 격투 현장을 지나가다 제안을 받는다.
""경기에 참가하면, 이 바닥에 있는 돈 전부 줄게.""
불법 격투 경기장에서 살아남아야만 하는 그의 생존기가 시작된다!",9.94,"['무감각', '격투', '불법', '점점', '계속']"
1317,1317,동트는 로맨스,유월,"스토리, 로맨스",네이버 웹툰,"필름이 끊긴 사이, 짝사랑 후배와 무슨 일이...?!
어리둥절해도 어쨌든 해는 뜬다, 귀염뽀짝 청춘로맨스",9.98,"['귀염', '로맨스', '무슨', '어쨌든', '청춘']"
1318,1318,어글리후드,미애,"스토리, 판타지",네이버 웹툰,"외계인이 유일신으로 군림한 미친 세상, 
바꾸고싶다면 사탄이 되어라",9.98,"['군림', '사탄', '세상', '유일신', '외계인']"
1319,1319,반드시 해피엔딩,"플아다, 불사 / 재림","스토리, 로맨스",네이버 웹툰,"쇼윈도 부부를 끝내는 날, 남편이 죽었다.
슬픔에 잠긴 아내, 연우에게 100일의 시간이 다시 찾아온다!
연우는 남편, 선재의 죽음을 막기 위해 고군분투하는데…
 
두 번째 인생에서야 겨우 시작된 ‘진짜’ 결혼생활.
뒤늦게 썸 타는 부부의 아슬아슬 안달복달 생명유지 로맨스.
‘이번 생은 내가 반드시 해피엔딩으로 해줄 거예요!’",9.95,"['연우', '아슬아슬', '위해', '유지', '이번']"
1320,1320,감 비서가 고장났다,"파란드, 퀀퀀 / 퀀퀀","스토리, 로맨스",네이버 웹툰,"언제나와 같은 야근길, 붕어빵 사고 남은 돈으로 지른 로또에 무려 1등으로 당첨된 ‘유은’.
워라밸 없기로 악명높은 사장 ‘도혁’의 비서 일부터 당장 때려치우려 했지만… 

“제가 요즘… 감 비서 생각으로 머릿속이 가득 차 있거든요.”

사장님이 고장났… 아니, 밑도 끝도 없이 말랑말랑해졌다?
이제 와서 사람 흉내내도 소용없다며 밀어내려해도, 미남계를 곁들인 콤보 공격에 점점 흔들리는 유은. 
그녀는 알까, 도혁도 똑같은 생각을 하고 있다는 것을.

‘감 비서가 고장났다. 반드시 원래대로 고쳐놓고 말겠어.’",9.65,"['생각', '유은', '비서', '머릿속', '악명']"
1321,1321,피라미드 게임,달꼬냑,"스토리, 스릴러",네이버 웹툰,"매달 마지막 주 목요일 5교시, 잔혹한 서열게임이 시작된다.
이 섬뜩한 교실에서 전학생 성수지는 살아남을 수 있을까?",9.96,"['교실', '성수', '전학생', '교시', '게임']"
1322,1322,메트로헌터,두엽 / 척준경,"스토리, 판타지",네이버 웹툰,"대한민국의 수도인 서울.
지하철역 곳곳에서 정체를 알 수 없는 몬스터들이 나타났다.
하지만 걱정하지 마라 이 위기에서 당신을 구원해 줄
해결사들이 있으니까.
우리는 그들을 ‘메트로 헌터’라고 부른다!",9.82,"['걱정', '구원', '당신', '메트로', '위기']"
1323,1323,남편을 만렙으로 키우려 합니다,"누오바, 유기농 / 컬린","스토리, 로맨스",네이버 웹툰,"무심한 남편 때문에 외롭게 삶을 마감한 앰버. 회귀하여 결혼 첫날밤으로 돌아온다…! 전생을 되풀이하지 않기 위해 가난한 공작가를 부흥시키고, 남편과 깔끔하게 헤어지려 하는데… ""부인이 내키시는 대로 저를 대해주십시오."" 180도 달라진 남편의 모습에 당황스럽다!",9.94,"['남편', '결혼', '되풀이', '부흥', '작가']"
1324,1324,지옥급식,둘기마요,"에피소드, 액션",네이버 웹툰,"힘의 논리로 지배되는 학교, 폭력에 노출된 학생과 방치하는 교사들... 
그곳에 양아치를 싫어하는 전학생이 왔다!
안전한 학교를 만들기 위한 전학생의 구조조정은 과연 성공할 수 있을까?",9.64,"['학교', '전학생', '교사', '노출', '논리']"
