,id,title,author,genre,platform,story,age,rate,complete,free,thumbnail,website
57,57,새장의 소녀,koer,백합,레진코믹스,"2년 전, 자신을 구해준 소녀를 사랑하게 된 청은. 그녀를 만나길 꿈처럼 기다려오던 어느 날, 학교에서 바로 그 생명의 은인 유미를 만나게 된다. 운명처럼 유미에게 끌리는 청은과, 그런 청은에게 늘 친절한...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5299755943067648/images/tall.webp?updated=1602322791927&width=214,https://www.lezhin.com/ko/comic/cage
58,58,프로미스 신데렐라,타치바나 오레코,로맨스,레진코믹스,"비뚤어진 두 사람의 위험한 동거가 시작된다-!! 조용히 평온한 삶을 보내던 전업주부 하야메. 그러나 남편이 갑자기 이혼을 요구하고, 돈마저 소매치기당하면서 무일푼으로 노숙 생활을 하게 된다. 수난이 이어지는 하야메의 앞에 나타난 건...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5607421633953792/images/tall.webp?updated=1603863615488&width=214,https://www.lezhin.com/ko/comic/promise_cinderella
59,59,잡아먹지 마세요 도깨비님! [연재],"Bochuanjiujiuzi, Kuaikan Comics",로맨스,레진코믹스,"어릴 시절, 싸우고 헤어진 소꿉친구 진우와의 화해하기 위해 친구를 찾아 나선 시아는 가면을 쓴 도깨비의 도움으로 “도깨비들의 세계”로 들어가게 된다. 그런 그녀 앞에 나타난 타오! 다르게 생긴 그에게서 진우의 모습이...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6404039348912128/images/tall.webp?updated=1628572505705&width=214,https://www.lezhin.com/ko/comic/dont_eat_me_doggaebi
60,60,뮤지션,단추,로맨스,레진코믹스,"무대 앞에서는 수많은 별들이 뜨고 지지만, 빛을 발할 기회조차 가지지 못하는 별들도 있다. 화려한 무대 뒤, 뮤지션을 꿈꾸는 연습생들의 엇갈린 사랑, 거부할 수 없는 유혹과 배신을 그린 청춘 로맨스.",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/55/images/tall.webp?updated=1550051611923&width=214,https://www.lezhin.com/ko/comic/musician
61,61,도리도심,이지피,로맨스,레진코믹스,소문난 호구인 강돌은 짝사랑하던 양양에게 술기운에 고백을 한다. 그런데 눈을 뜨니 그곳에 있는 사람은 양양이 아닌 연극과 여신 민도심?! 그리고 돌의 고백에 도심은 자신도 짝사랑해왔다고 고백하는데..?! [그놈학개론] 이지피 작가의 유쾌한...,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6404357085200384/images/tall.webp?updated=1601537425692&width=214,https://www.lezhin.com/ko/comic/doridosim
62,62,생존결혼 [연재],지완,로맨스,레진코믹스,꿈인 듯 겹치는 우연? 운명? 이제 당신은 나의 주인 대학 조교로 일하고 있는 채이는 교수님 심부름으로 방문한 회사에서 만난 도헌 때문에 정신이 없다. 그가 꿈에서 하룻밤을 보낸 남자와 너무 똑같기...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6349100175392768/images/tall.webp?updated=1621998475768&width=214,https://www.lezhin.com/ko/comic/survival_marriage
63,63,서는 여자[개정판],전호윤,로맨스,레진코믹스,[개정판] 해당 작품은  성인 버전의 일부 장면을 수정한 개정판입니다. 3년 차 CC인 경호와 솔아. 경호와 사귀는 동안 한 번도 느끼지 못한 솔아. 말은커녕 경호가 상처받을까 솔아는 매번 느끼는 '척'을 한다....,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4920901046435840/images/tall.webp?updated=1617357405624&width=214,https://www.lezhin.com/ko/comic/woman_15
64,64,사신 도련님과 검은 메이드 [연재],이노우에 코하루,로맨스,레진코믹스,"어렸을 때 는 저주에 걸려, 주위에 거절당하면서 살아온 귀족 도련님. 그런 도련님이 지금 가장 곤란한 것은…그를 모시는 메이드 ",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4589931149197312/images/tall.webp?updated=1593584168441&width=214,https://www.lezhin.com/ko/comic/black_maid
65,65,너와 헤어진 세 번의 가을,광염,로맨스,레진코믹스,한 사람을 만나면서 자신이 조금은 특별해지는 이야기. 사랑하는 두 사람이 서로를 알아가는 이야기를 섬세하게 표현한 예쁜 글과 그림이 있는 클래식컬한 순정만화!10년의 세월을 건너뛰어 다시 만난 첫사랑! 이젠 기억도 희미한 첫사랑을...,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5908661120139264/images/tall.webp?updated=1583373761822&width=214,https://www.lezhin.com/ko/comic/three_autumn
66,66,5月 하늘의 돋보기,김탁,로맨스,레진코믹스,"원래 죽으면 천국이든 지옥이든 가버려야 맞지만, 네가 29개의 꽝과 1개의 당첨중 당첨쪽에 걸린다면..다른 세계에서 한번의 삶을 더 살수 있을지도 모르거든.' 그렇게 나는 두번째 삶을 살게 되었다.",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/212/images/tall.webp?updated=1550040799127&width=214,https://www.lezhin.com/ko/comic/maysky
67,67,옆집남자,Sanyuan Studio,로맨스,레진코믹스,"자신의 오해로 어떤 남자에게 성희롱범으로 몰린 여주인공, ​알고보니 자신의 옆집에 살고 있는 외모, 능력뿐 아니라 요리실력까지 갖춘 완벽남이었던 것! 오해는 풀렸지만 지금과 같은 어색한 사이가 마음에 들지 않는 여주인공! 친해지기...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5620358805258240/images/tall.webp?updated=1617078688962&width=214,https://www.lezhin.com/ko/comic/man_next_door
68,68,그 남매의 그녀,"봉자, 민하",백합,레진코믹스,"한 남매의 사이에 강렬히 스며든 그녀. 그들의 아름답지만은 않은 이야기가 시작된다. 카페 알바를 하는 아마추어 포토그래퍼 '현우'. 무미건조한 일상을 보내던 그녀의 눈앞에 강렬하게 등장한 한 여자, '희은'. 똑같은 시간, 똑같은...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6372206329069568/images/tall.webp?updated=1590974977592&width=214,https://www.lezhin.com/ko/comic/brother_and_sister
69,69,하얀천사에게 날개는 없다,가도,백합,레진코믹스,성모 마리아의 수호 아래 엄정한 마음가짐을 가르침받는 여고의 한 교실. 경건해보이는 여고생들이 모인 그 곳에 환영받지 못하는 왕따 아연이 있다. 괴롭힘과 다른 반친구들의 외면에 나날이 지쳐가는 아연에게 도움을 주겠다며 다가온...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5750159751512064/images/tall.webp?updated=1554343203890&width=214,https://www.lezhin.com/ko/comic/white
70,70,지독하게 끌어안고 지독하게 키스하고,이기하,로맨스,레진코믹스,연애는 하지만 마음을 나누지 못하는 영언. 얼마 지나지 않아 시들해져 헤어져버리기를 반복하는 영언 앞에 한 학년 아래 문제아 연호가 나타난다. 어머니를 잃은 상처와 아버지에 대한 반항으로 엇나가있는 연호와의 만남은 소매치기에게...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6009151540297728/images/tall.webp?updated=1571118498000&width=214,https://www.lezhin.com/ko/comic/hug_bitterly_kiss_bitterly
71,71,1미터 사이,"이은정, 김병관",로맨스,레진코믹스,"어느 날 공부밖에 모르는 전교 1등 모범생 단우가 말한다. “호수와 짝을 하고 싶습니다.” 강렬한 그 말. 외모, 성적 모든 게 완벽한 남자애가 자신에게 다가온다. 모든 상황이 영 어색한 호수. 인생승리라며...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5950656923107328/images/tall.webp?updated=1623576754197&width=214,https://www.lezhin.com/ko/comic/1m
72,72,선배! 지금부터 고백합니다!,신모토 신,로맨스,레진코믹스,「멋진 여자는 남자에게 차이지 않아요」 어머니 말에 따라 충실히 살고 있는 코하루가 사랑한 상대는 어떤 고백도 웃는 얼굴로 거절해 '미소짓는 단두대'라고 불리는 칸자키 선배. 막상 고백해도 바로 차여버린다!! 하지만 역시...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6686767591260160/images/tall.webp?updated=1619764568242&width=214,https://www.lezhin.com/ko/comic/i_luv_u_now
73,73,어차피 이제 도망갈 수 없어,카즈이 카즈미,로맨스,레진코믹스,평범한 직장 여성이 꿈인 나호는 대기업의 채용이 확정되기 전까지 디자인 사무소에서 단기 아르바이트를 하게 된다. 하지만 사무소 대표인 사키사카는 첫인상도 최악에 시도 때도 없이 나호에게 장난만 치는 짓궂은 사람. 그러나...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6130438323372032/images/tall.webp?updated=1624511009975&width=214,https://www.lezhin.com/ko/comic/safe_anyway
74,74,상냥한 도깨비의 새 [개정판],"에이비, 8 cat",로맨스,레진코믹스,"[해당 작품은  성인 버전의 일부 장면을 수정한 15세 개정판입니다. 이용에 참고 부탁드립니다.] ""도깨비의 신부가 되지 않겠습니까?“ 순나라의 황도 양안. 어느 약방에 찾아가면 신녀가 꿈속에서 소원을 이뤄 주는 노래를 불러 준다는...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4811166890655744/images/tall.webp?updated=1626229657410&width=214,https://www.lezhin.com/ko/comic/dokkaebis_bird_re
75,75,마왕,이은영,로맨스,레진코믹스,평범한 일상을 보내던 고등학생 장세나. 어느 날 도시는 유성우의 폭격을 당하고 세나는 부모님을 눈앞에서 잃고 쇼크에 빠진다. 그 사건을 계기로 세나에게 잠재돼 있던 ‘엘’의 힘이 발현되고 세나는 빛과 함께 공간...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6588784907255808/images/tall.webp?updated=1580872983284&width=214,https://www.lezhin.com/ko/comic/mawang
76,76,신데렐라 리미트,깨알,로맨스,레진코믹스,"12시가 울리면 다림의 성별이 변한다!? 이런 상황에서도 그녀는 태후를 도저히 포기할 수가 없다. 그런데 잠깐, 여자 모습으로 공략이 안되면...남자 모습이 있잖아? 본격 이중공략 로맨스 !",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6170000663052288/images/tall.webp?updated=1621998410127&width=214,https://www.lezhin.com/ko/comic/limit
77,77,날 버려줘서 고마워,투심플,로맨스,레진코믹스,"소속사 사장과 약혼 후 은퇴한 최정상 모델, ""고소미"". 사랑에 올인 했지만 돌아온 건 약혼자의 외도와 배신뿐. 다시 모델로 새 출발 하기 위해 오디션장을 찾아간 그녀는 신생 기획사의 젊은 대표와 만나게...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4661528751570944/images/tall.webp?updated=1624433410965&width=214,https://www.lezhin.com/ko/comic/thank_you_for_leave_me
78,78,나의 마녀,"해윤, Mas",로맨스,레진코믹스,인간은 언제나 합심해서 괴롭힐 누군가를 찾는다. 지나치게 잘나거나 못난 이가 바로 그 대상이 되는 법. 너무나 아름다운 탓에 마녀라고 손가락질 받는 소녀 코델리아와 코델리아가 나타난 덕분에 괴롭힘에서 벗어난 외팔이 소년...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6575005276635136/images/tall.webp?updated=1601272716642&width=214,https://www.lezhin.com/ko/comic/my_witch
79,79,창룡의 시종,치토세 시키,로맨스,레진코믹스,"태어나고 자란 마을에서 자신이 있을 곳을 잃어버린 무녀, 루쿠르. 마을을 뛰쳐나온 그녀가 얻은 직업은 아즈파레오 왕국 궁전에 사는 용 한 마리를 돌보는 것이었다. 성미가 포악한 용, 율리우스를 대하기가 처음에는 조심스러웠던...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5085533020684288/images/tall.webp?updated=1619512291140&width=214,https://www.lezhin.com/ko/comic/servant_of_dragon
80,80,선배가 짜증나는 후배이야기 [웹툰],시로만타,로맨스,레진코믹스,"조금 거칠긴 해도 다정하게 챙겨주는 선배 타케다와 그런 그에게 솔직하지 못하고 투덜대기만 하는 후배 이가라시. 오늘도 이가라시는 타게다의 과보호가 귀찮지만 사실 그다지 싫지는 않다. 물론 진짜 짜증날 때도 있지만, 어느...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4996391948845056/images/tall.webp?updated=1611655586963&width=214,https://www.lezhin.com/ko/comic/senpai_ga_uzai
81,81,부딪치다,지완,로맨스,레진코믹스,[15세 이상 열람 권장합니다.] *외전 (19세 이용가)은 레진 플러스에서 으로 감상하실 수 있습니다. 특별한 유전자를 지닌 조이와 그녀를 지키는 톱클래스 초능력자 무원의 운명적인 사랑 이야기 보이지 않는 배후에서 세계 정세를...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4705966514503680/images/tall.webp?updated=1615541601544&width=214,https://www.lezhin.com/ko/comic/collision
82,82,너의 돈이 보여,"S리아, 민국23",로맨스,레진코믹스,"사람들이 가진, 그리고 가질 '돈'을 볼 수 있는 성춘, 다사다난했던 지난 날을 딛고 이제는 편히 살고 싶다. 일확천금의 꿈을 안고 그의 앞에 나타난 대기업 막내딸 지향을 붙잡지만···. 성춘을 바라보는 지향의...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6732978288328704/images/tall.webp?updated=1534398367209&width=214,https://www.lezhin.com/ko/comic/moneylover
83,83,오늘부터 너의 닌자,스즈키 줄리에타,로맨스,레진코믹스,현대에 남아 있는 닌자의 마을. 주변의 기대를 받으며 자란 안코는 점차 남자에게 실력이 뒤처지자 더 이상 「여자아이」가 되고 싶지 않다며 괴로워한다. 그러던 중 명문 카잔인 가의 적자카에데가 나타나 측근 닌자를...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6617147453538304/images/tall.webp?updated=1627527371611&width=214,https://www.lezhin.com/ko/comic/ninkoi
84,84,장밋빛의 약속 [연재],미야사카 카호,로맨스,레진코믹스,"아버지를 여읜 백작가의 영애 이로하는 계모로부터 벗어나기 위해 명문 공작가의 후계자 레츠와 결혼한다. 「도망치지 마, 공주님.」 강압적인 레츠와 사사건건 부딪히는 이로하. 하지만 왜지? 그 눈을 마주하면 아무 생각도 안 나....",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4801392898801664/images/tall.webp?updated=1627986132477&width=214,https://www.lezhin.com/ko/comic/rosy_promises
85,85,비 마이 게스트[개정판],"티오비, 영모",로맨스,레진코믹스,"[개정판] 해당 작품은  성인 버전의 일부 장면을 수정한 개정판입니다. 뜨거운 여름, 오키나와에 배낭여행을 간 연우가 바다에 빠진 것을 계기로 머물게 된 게스트 하우스 '유루리'. 연우를 구해준 일본인 훈남과 더불어, 자유로운...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4636603184644096/images/tall.webp?updated=1602050049145&width=214,https://www.lezhin.com/ko/comic/bemyguest_15
